PropertyID,PropertyCode,PropertyType,PropertyCategory,BuilderID,City,State,Country,Area,BuiltUpAreaSqFt,Bedrooms,Bathrooms,ParkingSlots,Facing,BasePrice,PricePerSqFt,TotalPropertyValue,LaunchDate,PossessionDate,ListingDate,AvailabilityStatus,FurnishingStatus,PropertyAgeYears,AgentID,OwnerID,Amenities,PropertyRating,PropertyStatus
111,PRJ-APT-0111,Plot,Residential,10,Bangalore,Karnataka,India,Bangalore Area,1219,3,3,2,West,13733254,11266,13733254,2019-02-18,2024-02-04,2025-07-16,No,Unfurnished,3,12,401,"Pool,Gym,Lift",4.2,Sold
112,PRJ-APT-0112,Apartment,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,2243,1,1,1,South,11396683,5081,11396683,2022-01-22,2024-06-24,2023-10-15,No,Semi,6,19,795,"Pool,Gym,Lift",3.4,Leased
113,PRJ-APT-0113,Villa,Residential,10,Chennai,Tamil Nadu,India,Chennai Area,773,5,2,1,South,4614810,5970,4614810,2021-05-01,2025-06-10,2021-02-11,Yes,Fully,0,80,63,"Pool,Gym,Lift",4.3,Sold
114,PRJ-APT-0114,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,2286,4,3,1,South,21746718,9513,21746718,2021-12-12,2025-04-06,2023-08-27,No,Unfurnished,10,47,958,"Pool,Gym,Lift",3,Sold
115,PRJ-APT-0115,Apartment,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1529,2,2,2,North,7388128,4832,7388128,2019-09-18,2023-02-01,2021-03-15,Yes,Semi,1,80,742,"Pool,Gym,Lift",4.8,Under Construction
116,PRJ-APT-0116,Villa,Residential,18,Bangalore,Karnataka,India,Bangalore Area,2212,2,3,2,West,16623180,7515,16623180,2019-08-15,2025-08-20,2021-12-19,No,Unfurnished,10,44,784,"Pool,Gym,Lift",4.4,Under Construction
117,PRJ-APT-0117,Apartment,Residential,9,Delhi,Delhi,India,Delhi Area,738,3,1,1,North,7853058,10641,7853058,2021-01-31,2024-03-15,2024-05-20,No,Fully,9,90,171,"Pool,Gym,Lift",3.4,Under Construction
118,PRJ-APT-0118,Villa,Residential,20,Delhi,Delhi,India,Delhi Area,1238,2,1,1,West,6010490,4855,6010490,2020-08-15,2025-01-05,2021-02-11,Yes,Semi,2,46,516,"Pool,Gym,Lift",4.2,Available
119,PRJ-APT-0119,Plot,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,1073,4,4,0,East,12289069,11453,12289069,2022-10-07,2024-06-18,2022-08-09,No,Fully,3,1,407,"Pool,Gym,Lift",4.7,Available
120,PRJ-APT-0120,Plot,Residential,11,Delhi,Delhi,India,Delhi Area,1412,4,1,1,East,7977800,5650,7977800,2022-03-01,2025-12-05,2022-12-18,No,Semi,3,41,217,"Pool,Gym,Lift",4.3,Sold
121,PRJ-APT-0121,Apartment,Residential,9,Ahmedabad,Gujarat,India,Ahmedabad Area,754,2,4,2,North,6204666,8229,6204666,2020-08-15,2023-10-05,2025-07-26,Yes,Unfurnished,4,80,791,"Pool,Gym,Lift",3.6,Sold
122,PRJ-APT-0122,Plot,Residential,16,Pune,Maharashtra,India,Pune Area,764,5,1,1,North,9135912,11958,9135912,2019-09-29,2023-09-03,2025-12-10,No,Semi,9,79,28,"Pool,Gym,Lift",4.1,Leased
123,PRJ-APT-0123,Plot,Residential,15,Bangalore,Karnataka,India,Bangalore Area,1560,4,4,1,East,12816960,8216,12816960,2019-02-18,2024-02-14,2021-01-29,Yes,Unfurnished,8,100,426,"Pool,Gym,Lift",3.1,Available
124,PRJ-APT-0124,Apartment,Residential,8,Pune,Maharashtra,India,Pune Area,1536,1,3,2,South,18175488,11833,18175488,2021-02-12,2022-06-13,2022-10-05,Yes,Semi,6,80,940,"Pool,Gym,Lift",4.5,Leased
125,PRJ-APT-0125,Apartment,Residential,14,Hyderabad,Telangana,India,Hyderabad Area,1700,2,4,1,South,17836400,10492,17836400,2021-02-21,2025-02-12,2024-08-27,Yes,Unfurnished,9,38,89,"Pool,Gym,Lift",4.1,Sold
126,PRJ-APT-0126,Plot,Residential,8,Ahmedabad,Gujarat,India,Ahmedabad Area,1025,4,1,0,South,9311100,9084,9311100,2021-02-13,2022-12-27,2021-08-03,No,Semi,2,8,736,"Pool,Gym,Lift",3.4,Available
127,PRJ-APT-0127,Apartment,Residential,11,Hyderabad,Telangana,India,Hyderabad Area,1339,5,3,1,West,6164756,4604,6164756,2020-08-20,2022-10-18,2024-09-06,Yes,Fully,2,73,243,"Pool,Gym,Lift",3.8,Available
128,PRJ-APT-0128,Villa,Residential,2,Bangalore,Karnataka,India,Bangalore Area,2223,1,1,1,West,12928968,5816,12928968,2019-12-04,2024-11-10,2021-04-13,Yes,Fully,1,55,602,"Pool,Gym,Lift",4.5,Sold
129,PRJ-APT-0129,Apartment,Residential,15,Pune,Maharashtra,India,Pune Area,1473,4,1,1,West,16792200,11400,16792200,2019-06-12,2024-10-11,2024-11-19,No,Unfurnished,1,19,346,"Pool,Gym,Lift",4.4,Sold
130,PRJ-APT-0130,Apartment,Residential,16,Pune,Maharashtra,India,Pune Area,1312,4,3,2,West,10132576,7723,10132576,2021-05-03,2022-11-10,2021-08-11,Yes,Fully,1,59,181,"Pool,Gym,Lift",4.4,Available
131,PRJ-APT-0131,Plot,Residential,14,Delhi,Delhi,India,Delhi Area,1401,2,4,2,East,12320394,8794,12320394,2020-11-27,2022-10-13,2023-04-08,Yes,Unfurnished,2,32,636,"Pool,Gym,Lift",4.5,Under Construction
132,PRJ-APT-0132,Villa,Residential,20,Hyderabad,Telangana,India,Hyderabad Area,1924,5,3,2,East,7832604,4071,7832604,2020-04-07,2023-08-05,2022-04-11,Yes,Unfurnished,3,43,291,"Pool,Gym,Lift",3.4,Under Construction
133,PRJ-APT-0133,Plot,Residential,14,Bangalore,Karnataka,India,Bangalore Area,1390,4,1,0,West,15816810,11379,15816810,2019-01-13,2025-01-31,2023-07-05,Yes,Unfurnished,4,62,220,"Pool,Gym,Lift",3.2,Under Construction
134,PRJ-APT-0134,Villa,Residential,20,Hyderabad,Telangana,India,Hyderabad Area,907,2,2,1,North,4876032,5376,4876032,2019-12-17,2022-06-19,2023-07-04,No,Unfurnished,10,26,817,"Pool,Gym,Lift",4.8,Under Construction
135,PRJ-APT-0135,Villa,Residential,3,Chennai,Tamil Nadu,India,Chennai Area,1288,2,2,2,South,10372264,8053,10372264,2020-03-15,2024-01-01,2023-03-14,Yes,Semi,8,77,312,"Pool,Gym,Lift",4.3,Leased
136,PRJ-APT-0136,Apartment,Residential,6,Chennai,Tamil Nadu,India,Chennai Area,2312,3,4,1,South,23815912,10301,23815912,2019-08-21,2023-04-14,2022-08-29,Yes,Fully,0,78,617,"Pool,Gym,Lift",3.2,Under Construction
137,PRJ-APT-0137,Plot,Residential,13,Delhi,Delhi,India,Delhi Area,1273,4,2,1,West,13231562,10394,13231562,2019-12-27,2024-07-12,2024-04-30,No,Unfurnished,5,73,563,"Pool,Gym,Lift",4.8,Sold
138,PRJ-APT-0138,Plot,Residential,7,Pune,Maharashtra,India,Pune Area,2433,3,4,2,East,20062518,8246,20062518,2022-02-05,2023-11-20,2025-07-15,Yes,Semi,7,34,789,"Pool,Gym,Lift",4.2,Under Construction
139,PRJ-APT-0139,Apartment,Residential,9,Ahmedabad,Gujarat,India,Ahmedabad Area,1897,5,1,2,East,13487670,7110,13487670,2021-10-13,2025-10-21,2023-04-02,No,Fully,2,65,133,"Pool,Gym,Lift",4.1,Sold
140,PRJ-APT-0140,Apartment,Residential,6,Bangalore,Karnataka,India,Bangalore Area,2102,5,2,1,South,23409974,11137,23409974,2021-01-22,2022-12-19,2023-10-28,No,Semi,8,67,592,"Pool,Gym,Lift",3.6,Leased
141,PRJ-APT-0141,Apartment,Residential,14,Hyderabad,Telangana,India,Hyderabad Area,917,5,3,2,East,9800896,10688,9800896,2021-04-05,2022-06-05,2024-09-20,No,Semi,5,6,954,"Pool,Gym,Lift",3.4,Sold
142,PRJ-APT-0142,Apartment,Residential,19,Pune,Maharashtra,India,Pune Area,910,2,4,1,West,5409040,5944,5409040,2020-04-06,2022-06-03,2021-03-08,Yes,Semi,2,30,416,"Pool,Gym,Lift",4,Under Construction
143,PRJ-APT-0143,Villa,Residential,11,Delhi,Delhi,India,Delhi Area,1597,4,1,1,North,14456044,9052,14456044,2019-12-05,2024-10-06,2023-07-07,No,Semi,3,56,718,"Pool,Gym,Lift",4.4,Leased
144,PRJ-APT-0144,Plot,Residential,15,Pune,Maharashtra,India,Pune Area,1308,5,4,1,North,13354680,10210,13354680,2022-08-17,2022-08-09,2024-02-18,Yes,Fully,0,70,982,"Pool,Gym,Lift",4.5,Available
145,PRJ-APT-0145,Villa,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,2024,4,2,0,North,22280192,11008,22280192,2022-01-29,2022-07-15,2024-08-11,No,Semi,9,40,278,"Pool,Gym,Lift",4,Sold
146,PRJ-APT-0146,Apartment,Residential,6,Ahmedabad,Gujarat,India,Ahmedabad Area,1079,2,1,2,West,8154003,7557,8154003,2022-04-29,2023-05-25,2021-04-26,No,Fully,0,19,468,"Pool,Gym,Lift",4.7,Leased
147,PRJ-APT-0147,Apartment,Residential,17,Delhi,Delhi,India,Delhi Area,988,3,1,0,West,5548608,5616,5548608,2022-09-19,2023-10-29,2023-04-28,No,Unfurnished,4,85,1000,"Pool,Gym,Lift",4.5,Available
148,PRJ-APT-0148,Apartment,Residential,7,Hyderabad,Telangana,India,Hyderabad Area,995,1,3,1,West,3980995,4001,3980995,2021-04-16,2024-04-04,2021-10-25,Yes,Fully,4,15,760,"Pool,Gym,Lift",3.7,Leased
149,PRJ-APT-0149,Villa,Residential,7,Delhi,Delhi,India,Delhi Area,2409,2,3,2,West,27019344,11216,27019344,2020-12-02,2025-11-01,2025-10-15,Yes,Semi,5,37,111,"Pool,Gym,Lift",3.6,Sold
150,PRJ-APT-0150,Apartment,Residential,20,Bangalore,Karnataka,India,Bangalore Area,672,1,2,1,North,7525728,11199,7525728,2019-08-03,2025-12-11,2021-01-09,No,Unfurnished,2,98,683,"Pool,Gym,Lift",5,Sold
151,PRJ-APT-0151,Plot,Residential,5,Ahmedabad,Gujarat,India,Ahmedabad Area,2344,2,1,1,West,18775440,8010,18775440,2022-04-07,2025-07-03,2022-06-01,No,Unfurnished,9,4,147,"Pool,Gym,Lift",4.3,Available
152,PRJ-APT-0152,Villa,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,1516,1,4,0,East,12600992,8312,12600992,2019-06-17,2025-04-24,2021-03-31,No,Semi,9,75,623,"Pool,Gym,Lift",4.7,Available
153,PRJ-APT-0153,Apartment,Residential,3,Pune,Maharashtra,India,Pune Area,1920,4,2,1,South,12522240,6522,12522240,2020-01-14,2024-08-14,2021-08-21,Yes,Unfurnished,9,24,117,"Pool,Gym,Lift",3.8,Under Construction
154,PRJ-APT-0154,Apartment,Residential,5,Ahmedabad,Gujarat,India,Ahmedabad Area,2453,3,2,2,South,17632164,7188,17632164,2022-02-25,2025-02-11,2024-05-01,No,Unfurnished,10,97,893,"Pool,Gym,Lift",4,Available
155,PRJ-APT-0155,Apartment,Residential,19,Delhi,Delhi,India,Delhi Area,1236,1,3,2,South,7600164,6149,7600164,2020-12-19,2024-06-01,2024-12-10,Yes,Fully,9,67,407,"Pool,Gym,Lift",3.6,Under Construction
156,PRJ-APT-0156,Villa,Residential,6,Pune,Maharashtra,India,Pune Area,1526,4,1,0,South,7361424,4824,7361424,2022-08-16,2024-03-07,2022-06-18,No,Fully,0,18,1,"Pool,Gym,Lift",4.8,Available
157,PRJ-APT-0157,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,1503,5,4,1,North,7442856,4952,7442856,2022-09-17,2025-08-17,2023-09-27,No,Unfurnished,9,23,874,"Pool,Gym,Lift",4.5,Under Construction
158,PRJ-APT-0158,Villa,Residential,15,Delhi,Delhi,India,Delhi Area,1689,3,2,1,East,16682253,9877,16682253,2020-10-12,2025-04-11,2021-08-29,Yes,Semi,4,27,920,"Pool,Gym,Lift",3.7,Available
159,PRJ-APT-0159,Plot,Residential,2,Hyderabad,Telangana,India,Hyderabad Area,2465,5,4,2,West,19069240,7736,19069240,2021-05-14,2024-12-04,2025-10-21,Yes,Unfurnished,7,29,570,"Pool,Gym,Lift",3.1,Leased
160,PRJ-APT-0160,Apartment,Residential,8,Chennai,Tamil Nadu,India,Chennai Area,2277,3,1,2,East,14092353,6189,14092353,2021-12-12,2025-01-10,2024-03-18,Yes,Semi,2,33,192,"Pool,Gym,Lift",3.1,Leased
161,PRJ-APT-0161,Plot,Residential,14,Hyderabad,Telangana,India,Hyderabad Area,1137,5,4,2,West,12123831,10663,12123831,2019-03-21,2024-01-14,2022-10-27,No,Semi,6,86,454,"Pool,Gym,Lift",4.4,Under Construction
162,PRJ-APT-0162,Apartment,Residential,6,Delhi,Delhi,India,Delhi Area,1272,5,1,0,North,7830432,6156,7830432,2022-12-28,2024-01-17,2024-08-10,Yes,Fully,7,96,541,"Pool,Gym,Lift",3.7,Under Construction
163,PRJ-APT-0163,Plot,Residential,12,Ahmedabad,Gujarat,India,Ahmedabad Area,1548,1,4,2,West,12294216,7942,12294216,2020-05-29,2022-11-04,2024-12-05,No,Semi,2,91,85,"Pool,Gym,Lift",3.7,Sold
164,PRJ-APT-0164,Apartment,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,1948,2,4,2,West,10180248,5226,10180248,2021-09-25,2023-08-06,2022-09-12,No,Semi,2,23,338,"Pool,Gym,Lift",4.9,Under Construction
165,PRJ-APT-0165,Villa,Residential,13,Pune,Maharashtra,India,Pune Area,1343,3,3,1,South,7589293,5651,7589293,2021-10-19,2022-05-20,2021-07-18,No,Fully,4,12,858,"Pool,Gym,Lift",4.2,Available
166,PRJ-APT-0166,Plot,Residential,2,Mumbai,Maharashtra,India,Mumbai Area,1464,5,1,0,West,15398352,10518,15398352,2022-04-14,2024-04-01,2022-12-17,No,Unfurnished,6,31,231,"Pool,Gym,Lift",3.9,Under Construction
167,PRJ-APT-0167,Plot,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,2220,4,4,1,North,22977000,10350,22977000,2022-12-20,2025-01-17,2025-03-25,No,Semi,5,8,655,"Pool,Gym,Lift",3.7,Sold
168,PRJ-APT-0168,Plot,Residential,9,Pune,Maharashtra,India,Pune Area,941,1,1,0,South,4671124,4964,4671124,2020-09-04,2022-08-28,2024-02-03,No,Semi,0,94,570,"Pool,Gym,Lift",3.8,Under Construction
169,PRJ-APT-0169,Apartment,Residential,14,Hyderabad,Telangana,India,Hyderabad Area,1260,2,2,2,West,14902020,11827,14902020,2019-08-12,2024-06-26,2024-08-06,No,Semi,9,41,982,"Pool,Gym,Lift",4.6,Sold
170,PRJ-APT-0170,Plot,Residential,6,Chennai,Tamil Nadu,India,Chennai Area,2240,3,2,2,West,17541440,7831,17541440,2019-06-16,2024-11-05,2025-01-10,No,Fully,1,24,66,"Pool,Gym,Lift",4.6,Under Construction
171,PRJ-APT-0171,Apartment,Residential,15,Chennai,Tamil Nadu,India,Chennai Area,1925,5,4,1,South,21488775,11163,21488775,2020-08-10,2023-12-27,2021-05-08,Yes,Fully,3,90,397,"Pool,Gym,Lift",4,Under Construction
172,PRJ-APT-0172,Villa,Residential,15,Bangalore,Karnataka,India,Bangalore Area,1933,4,1,1,East,17224963,8911,17224963,2020-01-22,2024-06-03,2025-11-07,Yes,Unfurnished,8,34,98,"Pool,Gym,Lift",4,Available
173,PRJ-APT-0173,Plot,Residential,8,Bangalore,Karnataka,India,Bangalore Area,1395,1,1,0,South,12644280,9064,12644280,2022-06-26,2022-05-16,2024-09-16,Yes,Semi,3,27,141,"Pool,Gym,Lift",4.9,Under Construction
174,PRJ-APT-0174,Plot,Residential,9,Pune,Maharashtra,India,Pune Area,1826,3,3,2,South,8967486,4911,8967486,2021-10-22,2022-10-13,2025-06-04,Yes,Fully,9,91,576,"Pool,Gym,Lift",3,Under Construction
175,PRJ-APT-0175,Apartment,Residential,12,Delhi,Delhi,India,Delhi Area,1073,4,3,0,North,8916630,8310,8916630,2022-07-08,2023-03-06,2025-08-18,No,Semi,6,62,795,"Pool,Gym,Lift",4.2,Under Construction
176,PRJ-APT-0176,Plot,Residential,4,Chennai,Tamil Nadu,India,Chennai Area,2171,5,2,2,North,24352107,11217,24352107,2019-02-20,2025-06-18,2025-11-17,No,Semi,8,54,639,"Pool,Gym,Lift",3.3,Sold
177,PRJ-APT-0177,Villa,Residential,18,Pune,Maharashtra,India,Pune Area,1528,5,4,0,East,10874776,7117,10874776,2022-09-28,2022-07-01,2023-05-11,No,Semi,1,87,979,"Pool,Gym,Lift",4.6,Sold
178,PRJ-APT-0178,Apartment,Residential,14,Pune,Maharashtra,India,Pune Area,1615,1,3,0,West,12185175,7545,12185175,2019-02-21,2023-08-25,2025-08-12,Yes,Fully,3,37,836,"Pool,Gym,Lift",3.1,Under Construction
179,PRJ-APT-0179,Plot,Residential,18,Bangalore,Karnataka,India,Bangalore Area,1615,5,4,0,South,10201955,6317,10201955,2021-12-01,2022-12-21,2023-04-19,Yes,Fully,4,85,696,"Pool,Gym,Lift",4.7,Under Construction
180,PRJ-APT-0180,Plot,Residential,16,Delhi,Delhi,India,Delhi Area,1084,2,4,2,South,6683944,6166,6683944,2019-10-24,2024-01-01,2023-08-07,Yes,Fully,8,23,522,"Pool,Gym,Lift",4.9,Available
181,PRJ-APT-0181,Apartment,Residential,6,Bangalore,Karnataka,India,Bangalore Area,1008,1,1,1,West,9200016,9127,9200016,2020-03-03,2025-03-20,2023-04-29,Yes,Fully,4,12,639,"Pool,Gym,Lift",4.1,Available
182,PRJ-APT-0182,Plot,Residential,4,Ahmedabad,Gujarat,India,Ahmedabad Area,1178,3,1,2,North,13316112,11304,13316112,2022-07-28,2023-06-17,2024-05-11,Yes,Semi,5,22,162,"Pool,Gym,Lift",4.5,Leased
183,PRJ-APT-0183,Plot,Residential,14,Delhi,Delhi,India,Delhi Area,2285,3,3,2,East,16127530,7058,16127530,2019-11-30,2025-06-25,2021-03-10,No,Unfurnished,6,71,976,"Pool,Gym,Lift",3.6,Under Construction
184,PRJ-APT-0184,Plot,Residential,3,Ahmedabad,Gujarat,India,Ahmedabad Area,1367,4,3,0,East,9078247,6641,9078247,2021-06-23,2023-11-27,2021-02-25,No,Unfurnished,1,77,36,"Pool,Gym,Lift",3.5,Leased
185,PRJ-APT-0185,Apartment,Residential,6,Ahmedabad,Gujarat,India,Ahmedabad Area,1848,3,4,2,North,21710304,11748,21710304,2020-12-16,2023-02-25,2024-02-03,Yes,Semi,2,51,545,"Pool,Gym,Lift",3.3,Available
186,PRJ-APT-0186,Apartment,Residential,13,Hyderabad,Telangana,India,Hyderabad Area,2353,3,3,2,East,15736864,6688,15736864,2022-04-14,2022-03-19,2021-03-17,Yes,Semi,10,36,309,"Pool,Gym,Lift",4.9,Leased
187,PRJ-APT-0187,Apartment,Residential,16,Chennai,Tamil Nadu,India,Chennai Area,1848,4,2,0,North,9140208,4946,9140208,2022-01-26,2025-03-27,2024-01-11,No,Semi,3,21,518,"Pool,Gym,Lift",4.8,Available
188,PRJ-APT-0188,Villa,Residential,6,Pune,Maharashtra,India,Pune Area,2445,1,2,0,North,18007425,7365,18007425,2021-05-17,2025-04-13,2021-02-13,No,Unfurnished,9,28,572,"Pool,Gym,Lift",5,Under Construction
189,PRJ-APT-0189,Villa,Residential,17,Hyderabad,Telangana,India,Hyderabad Area,1498,4,3,1,West,16636788,11106,16636788,2022-07-11,2022-12-18,2022-01-29,Yes,Semi,7,52,646,"Pool,Gym,Lift",4.1,Available
190,PRJ-APT-0190,Villa,Residential,8,Hyderabad,Telangana,India,Hyderabad Area,928,1,3,1,East,9049856,9752,9049856,2022-12-01,2024-08-27,2024-11-17,No,Semi,1,83,313,"Pool,Gym,Lift",3.7,Sold
191,PRJ-APT-0191,Apartment,Residential,4,Hyderabad,Telangana,India,Hyderabad Area,1464,2,3,0,South,15588672,10648,15588672,2019-09-17,2024-09-16,2025-08-09,No,Semi,9,60,271,"Pool,Gym,Lift",4.4,Leased
192,PRJ-APT-0192,Plot,Residential,18,Chennai,Tamil Nadu,India,Chennai Area,2257,5,1,0,South,11029959,4887,11029959,2020-05-26,2023-12-18,2022-10-28,Yes,Semi,10,55,658,"Pool,Gym,Lift",3.5,Leased
193,PRJ-APT-0193,Plot,Residential,2,Chennai,Tamil Nadu,India,Chennai Area,1520,3,4,1,East,11462320,7541,11462320,2020-11-09,2024-05-06,2022-05-10,No,Semi,2,46,95,"Pool,Gym,Lift",4.3,Under Construction
194,PRJ-APT-0194,Plot,Residential,14,Chennai,Tamil Nadu,India,Chennai Area,2418,2,4,1,South,23149932,9574,23149932,2020-12-20,2022-01-31,2023-12-14,No,Semi,1,100,727,"Pool,Gym,Lift",4.1,Available
195,PRJ-APT-0195,Villa,Residential,10,Delhi,Delhi,India,Delhi Area,2170,4,1,0,North,11948020,5506,11948020,2021-05-07,2025-07-14,2022-02-01,No,Semi,8,26,403,"Pool,Gym,Lift",4.3,Leased
196,PRJ-APT-0196,Apartment,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,1595,1,4,2,East,12321375,7725,12321375,2019-03-09,2022-12-26,2024-03-04,Yes,Semi,9,95,941,"Pool,Gym,Lift",4.9,Under Construction
197,PRJ-APT-0197,Apartment,Residential,12,Bangalore,Karnataka,India,Bangalore Area,2169,2,4,2,East,15740433,7257,15740433,2022-11-06,2023-01-14,2025-01-04,Yes,Semi,7,80,624,"Pool,Gym,Lift",4.8,Leased
198,PRJ-APT-0198,Apartment,Residential,2,Chennai,Tamil Nadu,India,Chennai Area,2032,4,3,1,East,12000992,5906,12000992,2021-10-09,2025-10-13,2024-03-21,Yes,Semi,5,80,755,"Pool,Gym,Lift",4.4,Available
199,PRJ-APT-0199,Plot,Residential,11,Mumbai,Maharashtra,India,Mumbai Area,700,1,3,1,South,3795400,5422,3795400,2019-02-13,2022-01-17,2024-09-18,No,Unfurnished,8,10,381,"Pool,Gym,Lift",4.1,Sold
200,PRJ-APT-0200,Plot,Residential,8,Pune,Maharashtra,India,Pune Area,1272,2,2,1,South,7245312,5696,7245312,2019-09-11,2022-05-28,2022-10-02,No,Fully,1,29,498,"Pool,Gym,Lift",5,Under Construction
201,PRJ-APT-0201,Apartment,Residential,17,Bangalore,Karnataka,India,Bangalore Area,1232,2,1,1,West,8861776,7193,8861776,2022-07-12,2022-03-10,2023-11-18,No,Fully,10,85,436,"Pool,Gym,Lift",3.6,Leased
202,PRJ-APT-0202,Apartment,Residential,4,Delhi,Delhi,India,Delhi Area,1052,1,3,1,East,9796224,9312,9796224,2022-02-19,2025-02-11,2022-07-29,No,Fully,2,62,831,"Pool,Gym,Lift",4.2,Available
203,PRJ-APT-0203,Plot,Residential,8,Bangalore,Karnataka,India,Bangalore Area,726,1,4,2,North,4265976,5876,4265976,2020-05-14,2022-12-04,2021-09-15,Yes,Semi,8,61,229,"Pool,Gym,Lift",3.6,Under Construction
204,PRJ-APT-0204,Plot,Residential,7,Hyderabad,Telangana,India,Hyderabad Area,1480,3,3,1,West,6699960,4527,6699960,2019-07-06,2022-04-16,2022-09-21,No,Unfurnished,8,13,383,"Pool,Gym,Lift",4.7,Under Construction
205,PRJ-APT-0205,Plot,Residential,14,Delhi,Delhi,India,Delhi Area,1816,1,1,1,West,14126664,7779,14126664,2019-09-03,2024-11-19,2025-08-04,No,Semi,5,72,142,"Pool,Gym,Lift",3.5,Under Construction
206,PRJ-APT-0206,Apartment,Residential,3,Bangalore,Karnataka,India,Bangalore Area,1526,1,1,2,East,7787178,5103,7787178,2022-08-24,2024-10-13,2024-12-21,No,Fully,8,98,576,"Pool,Gym,Lift",3.2,Under Construction
207,PRJ-APT-0207,Apartment,Residential,9,Ahmedabad,Gujarat,India,Ahmedabad Area,2454,3,2,1,East,13153440,5360,13153440,2020-05-16,2024-08-12,2023-10-06,No,Semi,5,15,609,"Pool,Gym,Lift",4.1,Sold
208,PRJ-APT-0208,Villa,Residential,14,Ahmedabad,Gujarat,India,Ahmedabad Area,1814,1,2,2,North,8286352,4568,8286352,2020-04-29,2024-09-13,2025-10-10,Yes,Fully,2,84,683,"Pool,Gym,Lift",4.5,Sold
209,PRJ-APT-0209,Apartment,Residential,10,Mumbai,Maharashtra,India,Mumbai Area,1728,3,3,0,East,9514368,5506,9514368,2020-05-24,2024-10-26,2023-04-22,No,Fully,10,90,776,"Pool,Gym,Lift",3.8,Available
210,PRJ-APT-0210,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,1119,4,1,0,West,12169125,10875,12169125,2021-10-20,2025-09-30,2021-02-11,Yes,Unfurnished,10,22,427,"Pool,Gym,Lift",4.9,Leased
211,PRJ-APT-0211,Villa,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,2408,1,4,1,South,12023144,4993,12023144,2020-12-01,2022-08-14,2021-06-14,No,Semi,10,89,803,"Pool,Gym,Lift",3,Available
212,PRJ-APT-0212,Plot,Residential,18,Mumbai,Maharashtra,India,Mumbai Area,991,2,1,2,North,6393932,6452,6393932,2019-05-30,2024-07-30,2025-10-30,No,Unfurnished,10,36,612,"Pool,Gym,Lift",4.4,Leased
213,PRJ-APT-0213,Apartment,Residential,3,Ahmedabad,Gujarat,India,Ahmedabad Area,731,3,3,1,South,6072417,8307,6072417,2021-07-20,2024-09-19,2022-05-08,Yes,Fully,1,54,402,"Pool,Gym,Lift",5,Under Construction
214,PRJ-APT-0214,Plot,Residential,8,Chennai,Tamil Nadu,India,Chennai Area,1945,3,2,1,South,21249125,10925,21249125,2022-09-02,2024-12-23,2024-03-31,Yes,Unfurnished,3,12,400,"Pool,Gym,Lift",4.7,Sold
215,PRJ-APT-0215,Apartment,Residential,4,Chennai,Tamil Nadu,India,Chennai Area,2243,2,3,1,North,17006426,7582,17006426,2022-09-30,2025-08-02,2021-02-05,Yes,Unfurnished,9,25,72,"Pool,Gym,Lift",4,Sold
216,PRJ-APT-0216,Villa,Residential,17,Hyderabad,Telangana,India,Hyderabad Area,619,2,1,2,East,5837789,9431,5837789,2020-08-09,2024-10-09,2023-05-18,No,Unfurnished,3,49,438,"Pool,Gym,Lift",4.7,Sold
217,PRJ-APT-0217,Plot,Residential,20,Delhi,Delhi,India,Delhi Area,1807,3,2,0,South,17383340,9620,17383340,2022-07-18,2025-11-04,2021-07-06,Yes,Fully,8,44,808,"Pool,Gym,Lift",3.5,Under Construction
218,PRJ-APT-0218,Apartment,Residential,7,Chennai,Tamil Nadu,India,Chennai Area,1947,2,3,1,East,13665993,7019,13665993,2021-01-14,2024-03-08,2024-12-21,Yes,Fully,3,62,800,"Pool,Gym,Lift",3.4,Sold
219,PRJ-APT-0219,Apartment,Residential,12,Bangalore,Karnataka,India,Bangalore Area,1268,2,2,0,West,9673572,7629,9673572,2019-08-14,2024-06-01,2021-05-19,No,Semi,4,89,1,"Pool,Gym,Lift",3.8,Sold
220,PRJ-APT-0220,Plot,Residential,7,Hyderabad,Telangana,India,Hyderabad Area,2479,4,3,0,North,29264595,11805,29264595,2022-08-26,2023-09-28,2025-06-24,Yes,Semi,1,83,642,"Pool,Gym,Lift",4.1,Under Construction
221,PRJ-APT-0221,Apartment,Residential,9,Pune,Maharashtra,India,Pune Area,2300,3,2,2,North,26847900,11673,26847900,2021-10-06,2023-07-07,2025-08-02,No,Fully,8,19,477,"Pool,Gym,Lift",4.5,Sold
222,PRJ-APT-0222,Plot,Residential,18,Mumbai,Maharashtra,India,Mumbai Area,1654,2,2,2,West,19179784,11596,19179784,2020-06-19,2022-02-09,2023-02-19,Yes,Semi,3,51,979,"Pool,Gym,Lift",4.8,Sold
